Id,SalePrice
1568,225289.18382673478
1569,123018.73903852951
1570,144274.48885262228
1571,115094.97708204942
1572,137427.2069251918
1573,230571.54447508586
1574,116460.80773373955
1575,216295.30213689542
1576,242193.07586150308
1577,196670.3620916686
1578,141493.33442337124
1579,136502.76936072664
1580,200250.57602771575
1581,145510.31156021103
1582,132102.563814278
1583,291326.85674743104
1584,219051.30515799686
1585,139233.77933822633
1586,70045.33327996745
1587,99642.56644402561
1588,145125.681971888
1589,94979.83657107706
1590,135448.46793651368
1591,98754.43359724426
1592,121799.11899136365
1593,120322.8006114217
1594,148868.81289662214
1595,126298.59500067297
1596,237147.29214825996
1597,201297.08257251268
1598,215869.04946014323
1599,174822.34863603508
1600,170776.93020816724
1601,69582.20691534627
1602,108788.83488855512
1603,78865.68642885186
1604,280408.441112433
1605,241792.93564218143
1606,172931.43700648565
1607,167986.53999115975
1608,223561.40663391963
1609,182290.01169734984
1610,154065.2708207711
1611,141963.31484972202
1612,177914.0336222492
1613,171734.77451864706
1614,120962.27196287757
1615,88278.74526389103
1616,77680.71945842667
1617,91861.67133339526
1618,129770.6098950491
1619,137783.0514212375
1620,197647.43412103644
1621,141639.43578001516
1622,139097.18819203496
1623,265263.0047852099
1624,205386.50149738305
1625,111308.12952629238
1626,161732.53424601146
1627,186696.8210638567
1628,288863.7935686052
1629,190745.490641454
1630,339864.1032219768
1631,225058.86172915046
1632,242644.3293359289
1633,179785.39885061327
1634,186151.1599191129
1635,179294.30993113742
1636,159419.4492161866
1637,189349.64053836322
1638,183926.8168014398
1639,184699.8879484858
1640,250598.91600489087
1641,184992.34720229873
1642,244529.45416678634
1643,226813.40735802572
1644,243294.80665852813
1645,194708.1803448962
1646,165296.0119692106
1647,162664.49114428207
1648,134494.824972832
1649,142022.10816401587
1650,113228.41416945889
1651,126523.51390639594
1652,97826.34325229791
1653,102602.00672186824
1654,143029.18795105533
1655,141911.15551946306
1656,143309.71557319234
1657,147957.34229983756
1658,145676.37809435697
1659,124628.65902323934
1660,161178.8971519282
1661,438260.80027349794
1662,398715.1977250797
1663,373539.56190050754
1664,490871.07591368054
1665,308433.05263561825
1666,312046.43062629993
1667,371243.6325800809
1668,345992.23178738117
1669,312314.4998701671
1670,337590.18994597474
1671,242739.8054501169
1672,421414.7972025939
1673,296171.3482697853
1674,241990.8446918337
1675,198983.32850555042
1676,190443.77865214448
1677,219922.87033187735
1678,454165.36265602557
1679,388581.1240886295
1680,345697.1900382971
1681,259238.77351175144
1682,301298.61204974115
1683,190014.8867689134
1684,182704.79316211765
1685,173736.49842484764
1686,181108.71302040666
1687,179423.88251255715
1688,188581.75244892668
1689,190984.73316180788
1690,196441.44660836854
1691,190608.29613243684
1692,275513.7467154354
1693,186794.0492447152
1694,187134.2353448444
1695,171796.73072699783
1696,269868.1513571489
1697,174938.57756330812
1698,335046.840177163
1699,307106.9282753529
1700,242245.8518841051
1701,264962.2555810663
1702,242137.9691875606
1703,247730.52612589835
1704,265073.21430800186
1705,246958.90471795708
1706,421987.33035944414
1707,213463.6025015957
1708,210520.6252291292
1709,258771.74857851263
1710,233846.25900737807
1711,274075.9966285413
1712,264122.57869861333
1713,268844.80414661334
1714,223953.8407905813
1715,207483.30682489282
1716,176570.65411080068
1717,175787.51297226155
1718,137479.30563254905
1719,201631.45370004635
1720,235809.34384587008
1721,165403.5975640354
1722,133144.82523571828
1723,158888.6063192742
1724,209399.59448466916
1725,243118.65379050485
1726,193403.34295300805
1727,154758.27989956978
1728,179689.70605032312
1729,175009.07415362535
1730,158094.31024142736
1731,122489.39080713445
1732,131905.19582676218
1733,115847.10910412749
1734,125182.48429926985
1735,133871.99868243962
1736,118053.1268130019
1737,314517.7157555488
1738,242223.9634956032
1739,252733.02478585893
1740,217861.27113318077
1741,189468.3476046744
1742,169081.73808735659
1743,172987.5112726188
1744,297061.82209500263
1745,199269.70918903704
1746,190964.03512816015
1747,218367.06799533602
1748,220197.8223075727
1749,156197.83099503754
1750,124492.45661795586
1751,241429.47404726673
1752,123491.9304060361
1753,146757.31504504743
1754,186307.9557720911
1755,167247.07863865362
1756,130479.39042549039
1757,124797.24046426686
1758,147868.76882835937
1759,164762.26034274476
1760,160118.58573795296
1761,140267.90390838322
1762,181796.4057912256
1763,177996.16434085515
1764,120456.3862903504
1765,158105.12622976588
1766,172357.1497932247
1767,196007.8066133275
1768,141125.19012910879
1769,173675.1049855395
1770,149396.6193557707
1771,120324.35280478882
1772,136386.7312329344
1773,126187.78934124947
1774,141176.08554643398
1775,144039.49061047856
1776,121557.69413008093
1777,104519.61318237669
1778,135114.5543031058
1779,113252.65010353425
1780,184453.41735746502
1781,130585.01159185024
1782,91088.66125680914
1783,140686.4134820354
1784,104148.0184112839
1785,119861.9623418318
1786,143952.2104547997
1787,163919.54050334642
1788,59683.99958967718
1789,99809.01748744695
1790,79794.2718575148
1791,182431.53204848774
1792,153561.74224151796
1793,135425.25289994405
1794,155963.32509137012
1795,134008.21048092627
1796,131190.1130031583
1797,113776.27203699507
1798,122561.55646875236
1799,112166.4317409051
1800,127043.7378842172
1801,129132.54212588641
1802,134222.73367889854
1803,148563.28337067395
1804,134359.4362241975
1805,140801.34502328647
1806,123259.31593614275
1807,120648.77610001137
1808,116549.72589493879
1809,113790.26505496133
1810,141602.640429623
1811,93423.61621872903
1812,87749.8112905669
1813,127299.80452302778
1814,90725.03545621439
1815,55403.829417444635
1816,97126.79559981226
1817,108601.22673375241
1818,160039.26105942874
1819,130461.15491793363
1820,58656.73645120778
1821,105590.81264097095
1822,149353.8767336654
1823,42782.35250470313
1824,123165.88441762759
1825,140012.65025072847
1826,106536.49118898148
1827,93593.2693853525
1828,128928.63505830744
1829,111818.47905249757
1830,139896.46460780752
1831,146000.54075494222
1832,91332.2157151
1833,125871.80387929518
1834,122026.34016221357
1835,116199.148467182
1836,113991.73768354734
1837,83392.5830055512
1838,132870.00603407645
1839,100912.81704682228
1840,141509.1595037396
1841,131574.34069046995
1842,85699.43679119082
1843,133356.12282939558
1844,146985.70333762048
1845,143480.8761358182
1846,151424.63515025884
1847,167942.57151320932
1848,68179.00813968384
1849,107803.77850528504
1850,118633.73498320873
1851,147176.91985278076
1852,125080.33080863155
1853,134517.9241095885
1854,172589.9464827935
1855,162533.68826325133
1856,216385.64850630926
1857,139354.20415049617
1858,138758.3376298332
1859,119079.93482916596
1860,148537.56262339515
1861,117807.91045634719
1862,305403.7166761331
1863,298998.68429366406
1864,299010.1529177575
1865,345632.6539739858
1866,334872.8691151618
1867,228329.54713418812
1868,281159.64299027156
1869,205579.09721598693
1870,221552.42526739248
1871,273806.2606178273
1872,176581.07134561983
1873,237448.07561275578
1874,138595.03672277537
1875,197009.70092697692
1876,197044.41040694015
1877,200468.56409105664
1878,211224.2708536602
1879,130313.59685567132
1880,132578.52852288773
1881,225634.35056359586
1882,243982.93113721165
1883,189710.69795281673
1884,198659.08792068256
1885,245981.5270863262
1886,283259.9948847528
1887,206796.44598143717
1888,246247.84021291469
1889,170000.25880762236
1890,125124.99221821598
1891,135206.5005160501
1892,100025.96006477953
1893,126792.04128376106
1894,123679.15063903833
1895,143402.16965411737
1896,122751.8026970044
1897,119131.32847208047
1898,121293.78848581776
1899,155421.38663511002
1900,146128.97745277564
1901,185831.4903465067
1902,145458.90934801102
1903,234309.75145905113
1904,147478.14617285266
1905,197025.05475187814
1906,168733.113431948
1907,196389.40897606965
1908,111675.68803076053
1909,132684.1336241346
1910,121343.23022302092
1911,221562.42602312673
1912,318982.88844752754
1913,137481.17526526342
1914,64273.541179649605
1915,310287.6256278893
1916,58964.890863384266
1917,243923.35249985475
1918,138393.60794923786
1919,167112.33588130114
1920,152051.33617617795
1921,363497.10582280403
1922,313076.7027114179
1923,217921.3182347706
1924,226396.06309895834
1925,189277.89640014665
1926,365706.1099221972
1927,133420.50622794082
1928,162770.48855039568
1929,120084.46734030178
1930,133738.5071716286
1931,142639.45326236836
1932,145624.82666033378
1933,181280.38497566228
1934,180779.54857100412
1935,172550.470197007
1936,196852.90624929706
1937,190297.5352545118
1938,176474.686499057
1939,273391.51244590606
1940,192175.84878501733
1941,172925.0224359922
1942,181027.84516858176
1943,223194.4282502237
1944,420561.58580243995
1945,421244.3169394297
1946,163630.55039859813
1947,334977.27791177586
1948,176599.22692581225
1949,244566.7608549248
1950,184656.55224884176
1951,233734.6495738041
1952,198696.9322318685
1953,169193.3742736444
1954,194812.06029424618
1955,135045.3731893297
1956,317475.31597640156
1957,155598.17804396193
1958,283202.57626386976
1959,144499.67587559632
1960,117663.3866757633
1961,126746.73357079254
1962,96709.66337631753
1963,101948.94281805996
1964,110197.77094766469
1965,148869.7549131796
1966,146477.3938463867
1967,279243.5767263322
1968,421054.3871602619
1969,402779.38692910946
1970,424076.21410477685
1971,454531.0445129281
1972,370683.30442723894
1973,286543.8627059446
1974,329119.2242478925
1975,450056.25606715446
1976,266784.282787345
1977,348456.6844811413
1978,363985.09543818084
1979,346765.9314107508
1980,207586.481653229
1981,335026.68214769266
1982,226393.35546293505
1983,225139.4386939621
1984,165429.43872961611
1985,218510.76111544733
1986,201815.19416910567
1987,190019.45951586796
1988,177991.23276089027
1989,193364.96764011052
1990,215866.45002171298
1991,229758.51171792822
1992,219802.24511556336
1993,177646.38261458115
1994,238653.45565609192
1995,185536.08366305026
1996,257089.19676263726
1997,317899.50937939703
1998,302728.081622357
1999,276417.3272071778
2000,335063.22628916893
2001,264090.32581382955
2002,252907.87739456331
2003,261635.6380678616
2004,270246.35231499776
2005,242063.15637695027
2006,233922.71709422028
2007,248965.70173980057
2008,209307.8734794084
2009,197094.3148334921
2010,189002.63755124126
2011,148196.7487403739
2012,174584.85314706093
2013,185629.14266039396
2014,186142.04555093133
2015,211843.9177645375
2016,190437.9053052306
2017,197600.63622964692
2018,128953.18170811827
2019,137488.7782096661
2020,105019.02666593678
2021,110038.96779609105
2022,181620.76575738942
2023,149722.03572233504
2024,269897.6524329987
2025,360499.19465942576
2026,190600.20867416612
2027,161059.01336796687
2028,144965.3948654285
2029,164742.62809065095
2030,271624.0447820568
2031,225460.39273604413
2032,253666.78867987084
2033,260047.7931821145
2034,175413.93355785287
2035,220278.7706340722
2036,193952.37005449669
2037,199221.15890283615
2038,289125.3184399769
2039,218499.72012608527
2040,286736.3926249794
2041,267621.2141375139
2042,209029.1538835474
2043,170984.8981830959
2044,168057.9352636423
2045,209915.2772923413
2046,144324.57047183075
2047,147196.62556766154
2048,144952.01679794476
2049,136870.85405163578
2050,177593.12362876616
2051,101387.45545412012
2052,120688.33774268068
2053,144000.1326896636
2054,97206.18339812235
2055,151951.12817349628
2056,145209.4894341267
2057,124354.31313135943
2058,216258.7658139842
2059,138011.11690690398
2060,160487.87246887333
2061,168065.8700486917
2062,125028.57751003551
2063,119930.96286478372
2064,146564.45633022615
2065,120462.38442011224
2066,165245.81579414074
2067,118364.47771454207
2068,137052.33840553794
2069,81623.88631151477
2070,110990.15985541668
2071,96729.5714090289
2072,133393.56830338878
2073,145321.78496726527
2074,187111.17105055635
2075,147815.3357365518
2076,118221.57653370617
2077,146281.86429067032
2078,124142.0587798837
2079,144164.888997089
2080,122617.36203882343
2081,123981.39152458837
2082,118068.29047876748
2083,148512.80268163583
2084,112655.5213984182
2085,125228.58864901445
2086,115537.75820208449
2087,133347.60375432536
2088,86355.30913680489
2089,79053.81846704072
2090,127435.73073105144
2091,112315.5250999613
2092,135171.69901693438
2093,118151.55819985218
2094,105754.49619966734
2095,145438.50800641818
2096,78215.52738320094
2097,96751.19138675786
2098,140886.93426172837
2099,60187.19061240986
2100,97302.95810128166
2101,109128.43659944838
2102,131119.43831623677
2103,106023.67010352845
2104,133762.0392581661
2105,119507.12302766085
2106,75294.97956205424
2107,205709.45666889357
2108,115809.11696195713
2109,111119.82786780922
2110,118276.83193397912
2111,133532.1651753224
2112,144176.66288200353
2113,129048.26484703913
2114,125806.15777695563
2115,163918.04559301992
2116,112646.02739902338
2117,150463.5656456843
2118,125274.84121102773
2119,108651.45990208976
2120,119733.20440412936
2121,88879.19757673821
2122,114241.25313261454
2123,84216.60390300326
2124,167033.3415572871
2125,127464.23881403454
2126,155330.80107768584
2127,156216.39885158977
2128,119686.06824046213
2129,99146.48481025257
2130,134552.49616514408
2131,149018.57115025067
2132,112096.59249307794
2133,117251.26388369207
2134,126304.09461490788
2135,95495.48207907623
2136,72995.72110215508
2137,109701.73842681569
2138,130200.44064362341
2139,150437.32193998102
2140,133372.11566604464
2141,152520.65026825765
2142,127106.01408687262
2143,138166.69949288998
2144,108238.8595200343
2145,139475.91228631866
2146,165961.24413209333
2147,136969.34243427342
2148,147428.4614405217
2149,148332.94500343472
2150,244906.67211062825
2151,111384.71294241346
2152,155165.96721147763
2153,150430.77801357786
2154,106679.84494869526
2155,134903.37167986817
2156,252328.40208297462
2157,222441.35636879574
2158,242375.7812513521
2159,211579.26799751574
2160,177487.75001318508
2161,238723.03758745664
2162,351203.53512813314
2163,344757.7111549685
2164,249333.28890469501
2165,202120.20637820166
2166,150755.75095693162
2167,213337.9617844838
2168,195993.13953695522
2169,201162.8687603939
2170,212016.42753966223
2171,148943.27375684323
2172,141019.75435248826
2173,175450.45746016622
2174,228166.82162083976
2175,279203.4820814569
2176,317656.9361182065
2177,242752.5997270728
2178,206152.47085944752
2179,136741.54801107926
2180,184890.2316234763
2181,201734.4722491515
2182,231076.43109885888
2183,201672.26975331025
2184,115617.72629250438
2185,130254.23573292649
2186,142557.7992825237
2187,156902.92229049548
2188,165699.32186663547
2189,299942.7145578405
2190,78482.46648628326
2191,79422.05937967764
2192,89992.61593550921
2193,114241.36322159047
2194,106472.99244594487
2195,104264.40207008351
2196,100525.93443125949
2197,120196.6109586058
2198,150049.3392639617
2199,176728.95599683747
2200,145270.6443954825
2201,147573.82107000984
2202,215343.32423604632
2203,140940.26309506866
2204,193190.19500611548
2205,125529.25742318344
2206,137624.60796147364
2207,211543.1951036073
2208,260763.88815899665
2209,230641.1151431647
2210,123004.89233014874
2211,111700.12496796667
2212,118665.52523296472
2213,109065.75940682532
2214,140227.41328118136
2215,103025.37648836862
2216,145630.08263638848
2217,68729.46579368302
2218,77552.54143741424
2219,81784.12991624855
2220,76367.34674541626
2221,313104.19577644044
2222,275661.33218993753
2223,296913.3096338103
2224,204904.89210458007
2225,120905.59499165861
2226,175151.42940781591
2227,193089.5311987358
2228,271563.1877079344
2229,230691.294409665
2230,152906.0592219974
2231,199802.37053824664
2232,177611.0013664966
2233,178441.78124646607
2234,238294.0547444251
2235,214471.644441357
2236,244467.42178377984
2237,303432.1845581395
2238,196469.25471564167
2239,114880.7432766099
2240,157699.5446334348
2241,145951.50535358564
2242,124218.53282052086
2243,125345.75908751212
2244,104005.50452193391
2245,106028.81460685522
2246,137441.11825483592
2247,106439.26928269872
2248,126803.38246520863
2249,129250.53184878733
2250,136795.8455254666
2251,142889.56902403556
2252,170924.14938819705
2253,156785.7123548897
2254,179863.96870584443
2255,173888.97515380703
2256,180726.15359060804
2257,213561.47937412446
2258,165140.7567272532
2259,175431.7541306044
2260,143302.559587415
2261,195027.27386406378
2262,211775.31692878384
2263,398796.6348273762
2264,466851.5081391751
2265,169753.33946522587
2266,310909.822881398
2267,353044.9353003351
2268,430552.317737465
2269,151037.81460691046
2270,197464.5454258218
2271,199848.5226604974
2272,190814.09614208285
2273,162149.6829561377
2274,175861.01549726623
2275,161043.2123216031
2276,191594.77717655693
2277,184526.2058073883
2278,150093.27444762335
2279,135007.33776664932
2280,113949.67431059
2281,169427.92510917946
2282,181116.22500171466
2283,107037.4853836108
2284,114147.67983217168
2285,141883.76395156077
2286,122437.06072095994
2287,358027.98827441595
2288,284118.28460222273
2289,360545.2871257976
2290,446819.48919983197
2291,334470.61777613475
2292,439923.17833145335
2293,449207.1851311837
2294,405827.6807827549
2295,467053.45239915454
2296,268484.6079073369
2297,349411.27056916343
2298,353689.2479797943
2299,359665.04135775974
2300,327833.7596503098
2301,320132.4645016454
2302,244372.87323993188
2303,245180.40436542992
2304,240803.6117016055
2305,188137.95886845674
2306,184858.70313244255
2307,199086.1217695626
2308,239954.15619736823
2309,284685.7530534237
2310,233074.95582139996
2311,202220.02746016136
2312,173846.59635441154
2313,177852.91911035843
2314,171544.99673553798
2315,173431.15486490497
2316,189561.54357749998
2317,183487.66125222936
2318,172063.0530424695
2319,180120.77820250043
2320,190032.08608330245
2321,243604.6280906683
2322,181417.05326394516
2323,190748.9934840412
2324,190213.77198785736
2325,210868.12155909304
2326,177498.84021497308
2327,208509.316852946
2328,230052.11303470202
2329,191631.4897267024
2330,178975.98012967705
2331,332834.83873182983
2332,412711.7158374289
2333,311849.0170717387
2334,263057.43784367666
2335,274608.98108083545
2336,307644.40784513165
2337,195918.8146896757
2338,257190.91869457404
2339,235106.0830593293
2340,377339.28433914774
2341,216209.47384105914
2342,234816.12693168514
2343,226012.4337194927
2344,220604.18502519868
2345,232544.99333497952
2346,224617.621531485
2347,196486.4488324114
2348,243711.85797127182
2349,177122.29490181722
2350,310575.76016175415
2351,258061.36582877184
2352,258274.4291678851
2353,262962.5999541497
2354,137844.45980837863
2355,140405.23277469934
2356,156091.0367369248
2357,189938.9408131648
2358,194822.01308853598
2359,128413.2398581937
2360,112895.43578078834
2361,143110.9550726986
2362,246050.9083436957
2363,146365.015420113
2364,157602.95277221096
2365,213421.58231690692
2366,199147.56742355155
2367,233166.433644206
2368,219334.28479982592
2369,228265.8405292518
2370,165664.04845441974
2371,164750.2793968392
2372,191025.83588568377
2373,276443.7689623164
2374,298981.83013707504
2375,224445.06122317654
2376,267005.54862510436
2377,300206.43889177334
2378,149232.80767604418
2379,198342.25535110582
2380,141490.84423074673
2381,153045.0001816064
2382,198416.703323785
2383,199545.02589656576
2384,237578.0558023766
2385,165360.05204928346
2386,131259.66608177416
2387,132213.85235759662
2388,106513.41098992553
2389,131695.92820544075
2390,156469.47005715605
2391,146360.65555242272
2392,116108.33639115708
2393,175278.43046777885
2394,153914.16530507366
2395,209576.90350646753
2396,150808.3258328908
2397,202196.0735836631
2398,123904.54294650789
2399,57313.119181760034
2400,68573.52281676242
2401,126060.47219973702
2402,129164.69904704692
2403,143782.11601439206
2404,157178.21253104624
2405,156922.48613040458
2406,140028.54429710755
2407,121293.6374906337
2408,145044.64572012634
2409,123282.69173412185
2410,174991.33135397866
2411,116135.18662707623
2412,153907.67458835192
2413,127665.91542727385
2414,156058.17854933007
2415,129360.8631830175
2416,132773.2022676699
2417,140488.62891157845
2418,130706.29038938644
2419,122652.88081440024
2420,120023.06985267071
2421,140488.20305930183
2422,116201.2658289948
2423,122584.33105374238
2424,140759.68877347634
2425,193940.99982495978
2426,132972.92631426128
2427,127596.67210574365
2428,166400.69931433292
2429,120936.0148268264
2430,131617.22723429312
2431,110969.66262803951
2432,143588.77585743763
2433,138140.8665890162
2434,135395.23279750586
2435,141521.1325502413
2436,107760.48063005284
2437,115493.6095285032
2438,123389.18887349826
2439,106337.86053121721
2440,123424.89941645558
2441,86742.71024572893
2442,95556.72025355499
2443,118747.9584925666
2444,122911.2277292007
2445,87601.4256285936
2446,140147.5091820847
2447,178044.08161258086
2448,133562.73336624194
2449,114797.08925664602
2450,145031.2673982042
2451,129064.20865491396
2452,189646.7968819968
2453,90944.63575381841
2454,129771.56247034985
2455,114705.7937947895
2456,127638.3541638155
2457,128733.15738007975
2458,136665.77149145806
2459,109859.65518347506
2460,140880.7168589037
2461,126462.16569006433
2462,129909.7644149411
2463,126767.3756172003
2464,172198.36412384425
2465,142413.39236113385
2466,125111.94061684722
2467,142797.0137885246
2468,91685.0088936447
2469,79590.71004294345
2470,188711.2792757542
2471,192434.99247050865
2472,149582.29122013107
2473,118653.43796625009
2474,91658.02837100471
2475,207665.71149340243
2476,113501.52733969489
2477,119027.13605549854
2478,149357.3991453873
2479,103997.38470842628
2480,166282.68058502217
2481,120207.38956362591
2482,128840.33171305101
2483,114483.15708193934
2484,120636.2228308431
2485,130963.76731112145
2486,144051.95863290742
2487,189264.66242547013
2488,162758.35342440195
2489,147001.0904002829
2490,144899.63567315292
2491,95341.73988936658
2492,193742.72168240495
2493,156924.70663249382
2494,151481.24929259
2495,90847.74692923822
2496,255979.82405442552
2497,145210.56683244632
2498,112826.47144354234
2499,86719.65884880858
2500,129091.9069828115
2501,137800.67759213154
2502,142092.69793935597
2503,88410.39953780912
2504,173911.88841560422
2505,221275.93265268524
2506,244063.9122172851
2507,272444.6850779704
2508,244482.90995853866
2509,228344.7429715743
2510,227937.90104220735
2511,179986.519854941
2512,204681.75869468896
2513,209663.24055412976
2514,244637.64338286352
2515,150259.64830152158
2516,177011.0641893767
2517,142183.30880241463
2518,147775.29093692597
2519,243025.98366825026
2520,217028.75697639224
2521,185502.9019613317
2522,217717.29525730095
2523,119458.86394433498
2524,141971.13210015936
2525,147276.3086473634
2526,141650.32132749254
2527,118579.70903489925
2528,132240.53430027136
2529,139348.98765337656
2530,123409.9839577548
2531,238078.6109696607
2532,222598.6790730629
2533,192338.47137380004
2534,240048.8248646815
2535,282791.1700462426
2536,231025.1418947036
2537,235707.0242360453
2538,180083.80145546602
2539,178534.0169724063
2540,182207.28877334238
2541,184248.78648129705
2542,166964.6660862034
2543,120225.98591908993
2544,123033.26569804916
2545,130702.67532357333
2546,135144.72123798067
2547,135312.26385489161
2548,148230.0021249979
2549,156849.00870314523
2550,638024.3340395219
2551,141165.70255410927
2552,129293.66670668582
2553,69695.71607948399
2554,97207.42845487854
2555,117080.73995445366
2556,103509.47218688007
2557,105552.56176673286
2558,144857.720910154
2559,133577.51349677402
2560,163325.48450445634
2561,158258.24149302993
2562,140672.27821178403
2563,147465.27009546
2564,202544.9950120112
2565,140000.91505250335
2566,172010.99534023012
2567,134512.7527282318
2568,203558.5511256343
2569,232653.3729801923
2570,119013.22615593416
2571,192802.65454097107
2572,144030.0933160844
2573,221901.4620425605
2574,285780.2715603396
2575,138010.83118708665
2576,122226.79259858903
2577,141379.71866977972
2578,90381.00183614974
2579,72042.11623384424
2580,104816.09709574739
2581,108108.35956371587
2582,106507.38857056011
2583,265079.57909826294
2584,165047.07005644572
2585,201224.2660618971
2586,215252.0299924587
2587,190965.89116083737
2588,129328.7174243816
2589,145861.46578901116
2590,201164.60969539738
2591,208572.52229142102
2592,206504.28054378694
2593,260032.40971906547
2594,187814.5917606298
2595,210764.45530082437
2596,283145.2759059877
2597,189348.02138754516
2598,292361.1817222415
2599,326062.48749028455
2600,141876.551784574
2601,140976.99887514353
2602,83822.63120670206
2603,93997.6127189479
2604,88547.79996892536
2605,77615.04855770743
2606,143699.8437376281
2607,194146.29117540462
2608,198585.62532828376
2609,164968.93011280813
2610,114782.05288331996
2611,107160.48781415663
2612,153435.4281056889
2613,129395.29168609911
2614,128140.42473482763
2615,151441.55751508655
2616,140000.5837695091
2617,179415.52517433785
2618,225839.5182460364
2619,197228.6515439524
2620,183193.7177492919
2621,178050.79501224897
2622,177298.2002695133
2623,243043.61320878935
2624,300152.1206553335
2625,277977.36893754976
2626,178765.2092248099
2627,173846.29200506659
2628,508392.7632384231
2629,536682.1207429472
2630,408094.38180463144
2631,479739.0515074546
2632,452107.77276751905
2633,312109.32813413546
2634,412993.53659994004
2635,158323.3311737004
2636,177205.1109753516
2637,176708.66168283828
2638,257009.03041598952
2639,191440.04409966187
2640,154577.00055680037
2641,111333.49592793692
2642,178706.10885009798
2643,105517.51107101355
2644,127135.48631401258
2645,111083.73961858061
2646,100447.50092212268
2647,100124.5783933842
2648,142729.08256734873
2649,155697.7167119249
2650,138441.45861142606
2651,147351.86940181465
2652,409375.05390838196
2653,260577.11906023248
2654,256476.15537464738
2655,385637.97151222196
2656,323962.525716529
2657,333828.4165263717
2658,305886.4062029886
2659,317553.3536811666
2660,384604.5020985921
2661,337113.06185612734
2662,359950.962742715
2663,277970.19352904125
2664,277719.85883484664
2665,326178.8265318999
2666,279019.7722262688
2667,174854.42123198305
2668,177774.12695750076
2669,175933.52138876438
2670,271356.5525746227
2671,176891.2170952059
2672,192790.71623748046
2673,195627.122611859
2674,189474.6653174694
2675,183590.49764651182
2676,192170.29004115908
2677,201195.30432461476
2678,247490.6952634068
2679,269744.5229167168
2680,295814.1071081136
2681,411639.0415897688
2682,327877.1991305508
2683,520631.50790363667
2684,329821.1502296578
2685,308913.7989842709
2686,242483.81588625538
2687,316310.7462328604
2688,219911.91816072978
2689,216868.14082703582
2690,434749.4145345495
2691,193291.23908002616
2692,142512.2358737728
2693,188964.73409931822
2694,141312.6705343749
2695,191799.4448751468
2696,185420.9065344109
2697,183478.38614087523
2698,180059.5250762348
2699,171641.3805652953
2700,161978.59113672454
2701,167584.0130620069
2702,126100.92240555322
2703,129212.82666333366
2704,147030.8601663467
2705,124882.48801565962
2706,124278.63548755707
2707,131225.17721449377
2708,135033.37107628345
2709,110749.35622609445
2710,130980.08586556764
2711,259659.42669924907
2712,376152.6022103756
2713,180312.01804741076
2714,153176.86617133836
2715,171282.44258200924
2716,145530.21081369286
2717,183304.07400303264
2718,221529.95422686476
2719,154034.48671055312
2720,172035.42483274272
2721,139031.76391533948
2722,156775.55366223905
2723,149594.16185996664
2724,133691.36449765688
2725,126157.97001166877
2726,142474.82523295243
2727,170448.2899138349
2728,180592.23902798095
2729,157753.91867672768
2730,148040.11182877753
2731,122381.97091447044
2732,130498.36780634767
2733,160896.7906594611
2734,156582.30578808932
